index,code_change,review,relevance,informativeness,correctness
675,"@@ -106,7 +106,10 @@ def dummy_cert(privkey, cacert, commonname, sans, organization):
     cert.gmtime_adj_notBefore(-3600 * 48)
     cert.gmtime_adj_notAfter(DEFAULT_EXP_DUMMY_CERT)
     cert.set_issuer(cacert.get_subject())
-    if commonname is not None and len(commonname) < 64:
+    is_valid_commonname = (
+        commonname is not None and len(commonname) < 64
+    )
+    if is_valid_commonname:
         cert.get_subject().CN = commonname
     if organization is not None:
         cert.get_subject().O = organization",I think this is not needed,,,
1942,"@@ -312,6 +312,7 @@ class DeleteFileIndex {
   static class Builder {
     private final FileIO io;
     private final Set<ManifestFile> deleteManifests;
+    private long minSequenceNumber = 0L;
     private Map<Integer, PartitionSpec> specsById = null;
     private Expression dataFilter = Expressions.alwaysTrue();
     private Expression partitionFilter = Expressions.alwaysTrue();","It is good to wrap this in `try { ... } catch { ... }` block, unless we are sure that `state.url` will always be a valid URL. `URL` Web API will throw if `state.url` is a malformed URL",,,
1092,"@@ -47,9 +47,10 @@ class DateRange implements FilterEncoder, FacetBuilder
      * Parses the given date range from a GET parameter and returns a Solr
      * date range filter.
      *
-     * @param string $rangeFilter The range filter query string from the query URL
+     * @param string $dateRange
      * @param array $configuration Facet configuration
      * @return string Lucene query language filter to be used for querying Solr
+     * @internal param string $rangeFilter The range filter query string from the query URL
      */
     public function decodeFilter($dateRange, array $configuration = array())
     {",These don't need volatile since they are not accessed by other threads until initialization is complete.,,,
2816,"@@ -6316,7 +6316,8 @@ Lng32 SQL_EXEC_DeleteHbaseJNI()
       threadContext->incrNumOfCliCalls();
 
       HBaseClient_JNI::deleteInstance();
-      HiveClient_JNI::deleteInstance();
+      // The Hive client persists across connections
+      // HiveClient_JNI::deleteInstance();
    }
    catch(...)
    {",I think we should be able to use the `getResourceProvider` method.,,,
4342,"@@ -219,6 +219,8 @@ describe('Formulas general', () => {
   });
 
   it('should recalculate table after changing cell value (by reference)', () => {
+    let sourceDataReference = null;
+
     const afterChange = jasmine.createSpy();
     const hot = handsontable({
       data: getDataSimpleExampleFormulas(),",`attr_selector` needs to be added to args list in docstring,,,
8752,"@@ -66,7 +66,7 @@ public final class RegistryUtils {
     serviceRegistry.run();
   }
 
-  public static void destory() {
+  public static void destroy() {
     serviceRegistry.destroy();
   }
 ","I think we should be able to remove this, but I think it's better to have a `@Json` annotation.",,,
363,"@@ -1,5 +1,7 @@
 <?php namespace System\Controllers;
 
+use Config;
+use Request;
 use Lang;
 use Flash;
 use Backend;",Why do we need to simulate execution here?,,,
5282,"@@ -284,7 +284,6 @@ function getDefaultService() {
 Options.prototype.CAPABILITY_KEY = 'goog:chromeOptions'
 Options.prototype.BROWSER_NAME_VALUE = Browser.CHROME
 Driver.getDefaultService = getDefaultService
-Driver.prototype.VENDOR_COMMAND_PREFIX = 'goog'
 
 // PUBLIC API
 exports.Driver = Driver","This is a bit confusing, but I think it's better to have a `Pulumi` field.",,,
66,"@@ -142,7 +142,7 @@ void PairLubricate::compute(int eflag, int vflag)
     Ef[2][2] = h_rate[2]/domain->zprd;
     Ef[0][1] = Ef[1][0] = 0.5 * h_rate[5]/domain->yprd;
     Ef[0][2] = Ef[2][0] = 0.5 * h_rate[4]/domain->zprd;
-    Ef[1][2] = Ef[2][1] = 0.5 * h_rate[3]/domain->zprd;
+    Ef[1][2] = Ef[2][1] = 0.5 * h_rate[3]/domain->xprd;
 
     // copy updated velocity/omega/angmom to the ghost particles
     // no need to do this if not shearing since comm->ghost_velocity is set",Not clear on why this change is correct.,,,
4694,"@@ -79,6 +79,7 @@ function Sparkline( {
 	return (
 		<div className=""googlesitekit-analytics-sparkline-chart-wrap"">
 			<GoogleChart
+				chartType=""line""
 				data={ data }
 				options={ chartOptions }
 				// eslint-disable-next-line sitekit/camelcase-acronyms",nit: `return r->impl->renderbuffer_from_image(image);`,,,
6046,"@@ -6,6 +6,17 @@
 
 C015_queue_element::C015_queue_element() {}
 
+C015_queue_element::C015_queue_element(C015_queue_element&& other)
+  : idx(other.idx), _timestamp(other._timestamp), TaskIndex(other.TaskIndex)
+  , controller_idx(other.controller_idx), valuesSent(other.valuesSent)
+  , valueCount(other.valueCount)
+{
+  for (byte i = 0; i < VARS_PER_TASK; ++i) {
+    txt[i]  = std::move(other.txt[i]);
+    vPin[i] = other.vPin[i];
+  }
+}
+
 C015_queue_element::C015_queue_element(const struct EventStruct *event, byte value_count) :
   idx(event->idx),
   TaskIndex(event->TaskIndex),",Why do we need to warn here?,,,
6731,"@@ -3,15 +3,17 @@
 #endif
 #include <platform.h>
 
-#if defined(PLATFORM_IS_LINUX) || defined(PLATFORM_IS_FREEBSD)
+#if defined(PLATFORM_IS_LINUX) || defined(PLATFORM_IS_BSD)
 #include <sched.h>
 #include <sys/time.h>
 #include <sys/resource.h>
 #include <sys/mman.h>
 #endif
 
-#if defined(PLATFORM_IS_FREEBSD)
+#if defined(PLATFORM_IS_BSD)
 #include <pthread_np.h>
+#endif
+#if defined(PLATFORM_IS_FREEBSD)
 #include <sys/cpuset.h>
 typedef cpuset_t cpu_set_t;
 #endif",i noted that we are inconsistent with when we indent includes (see atomics.h which is rather different) and for example cpu.c which is also different. we seem to have 3 styles.,,,
2084,"@@ -43,13 +43,16 @@ import { isZeroReport } from '../../modules/search-console/util/is-zero-report';
 import sumObjectListValue from '../../util/sum-object-list-value';
 const { useSelect } = Data;
 
+// reportArgs is declared in this higher scope so that it can be used by hasData.
+let reportArgs;
+
 const AdminBarClicks = ( { className } ) => {
 	const url = useSelect( ( select ) => select( CORE_SITE ).getCurrentEntityURL() );
 	const { compareStartDate, endDate } = useSelect( ( select ) => select( CORE_USER ).getDateRangeDates( {
 		compare: true,
 		offsetDays: DATE_RANGE_OFFSET,
 	} ) );
-	const reportArgs = {
+	reportArgs = {
 		startDate: compareStartDate,
 		endDate,
 		dimensions: 'date',","Instead of doing this let's add another function similar to `hasZeroData` for selecting the `reportArgs` since this is all sourced from selected values. Then `hasZeroData` can use this internally, as well as the component itself. Since this function would be internal just for the purpose of avoiding duplication, we don't need to expose it on the component the same way though.",,,
8825,"@@ -39,6 +39,16 @@ describe CommunicartMailer do
       mail.from.should == ['reply@communicart-stub.com']
     end
 
+   it 'renders the navigator template' do
+      cart.setProp('origin','navigator')
+      cart.stub(:approval_group).and_return(approval_group)
+      approval_group.stub(:approvers).and_return([approver])
+      approver.stub(:approver_comment).and_return([])
+# This is very fragile, it is based on a particular term coming from the navigator teplate.
+# If the template changes, this test will break --- I know of no other way of tesitng this.
+      expect(mail.body.encoded).to match('NAVIGATOR')
+    end
+
     context 'attaching a csv of the cart activity' do
       it 'generates csv attachments for an approved cart' do
         cart.stub(:approval_group).and_return(approval_group)","This class is not meant to be instantiated, it's a base class for other analyzer classes. It should be abstract.

The version_compatible method is not implemented in the base class, it should be implemented in the subclasses.
The construct_config_handler method is not implemented in the base class, it should be implemented in the subclasses.
The class is not properly documented. It should have a docstring describing its purpose and usage.",,,
305,"@@ -94,7 +94,7 @@ public abstract class Analyzer implements Closeable {
    * Create a new Analyzer, reusing the same set of components per-thread
    * across calls to {@link #tokenStream(String, Reader)}. 
    */
-  public Analyzer() {
+  protected Analyzer() {
     this(GLOBAL_REUSE_STRATEGY);
   }
 ",I think we should add a method call if they span more than one line.,,,
3752,"@@ -70,6 +70,9 @@ import org.apache.solr.core.CoreContainer;
 import org.apache.solr.handler.admin.CollectionsHandler;
 import org.apache.solr.handler.component.HttpShardHandler;
 import org.apache.solr.logging.MDCLoggingContext;
+import org.apache.solr.store.blob.process.BlobDeleteManager;
+import org.apache.solr.store.blob.process.BlobDeleteProcessor;
+import org.apache.solr.store.shared.SharedStoreManager;
 import org.apache.solr.store.shared.metadata.SharedShardMetadataController;
 import org.apache.solr.update.UpdateShardHandler;
 import org.apache.zookeeper.CreateMode;",I think we should be able to remove this check.,,,
66,"@@ -142,7 +142,7 @@ void PairLubricate::compute(int eflag, int vflag)
     Ef[2][2] = h_rate[2]/domain->zprd;
     Ef[0][1] = Ef[1][0] = 0.5 * h_rate[5]/domain->yprd;
     Ef[0][2] = Ef[2][0] = 0.5 * h_rate[4]/domain->zprd;
-    Ef[1][2] = Ef[2][1] = 0.5 * h_rate[3]/domain->zprd;
+    Ef[1][2] = Ef[2][1] = 0.5 * h_rate[3]/domain->xprd;
 
     // copy updated velocity/omega/angmom to the ghost particles
     // no need to do this if not shearing since comm->ghost_velocity is set",This is a new field that is not used anywhere in the code. It might be a good idea to remove it if it's not used.,,,
8736,"@@ -43,7 +43,12 @@ module Selenium
       def text
         @bridge.getAlertText
       end
+      
+      def authenticate(username, password)
+        @bridge.setAuthentication username: username, password: password
+        accept
+      end
 
     end # Alert
   end # WebDriver
-end # Selenium
+end # Selenium",This code is repetitive and can be simplified by using a loop to iterate,,,
9541,"@@ -24,7 +24,7 @@ namespace OpenTelemetry.Trace
     /// <summary>
     /// Build TracerProvider with Resource, Sampler, Processors and Instrumentation.
     /// </summary>
-    internal class TracerProviderBuilderSdk : TracerProviderBuilder
+    public class TracerProviderBuilderSdk : TracerProviderBuilder
     {
         private readonly List<InstrumentationFactory> instrumentationFactories = new List<InstrumentationFactory>();
         private readonly List<BaseProcessor<Activity>> processors = new List<BaseProcessor<Activity>>();",I think this is no longer required with being able to pass the context through to the request?,,,
305,"@@ -94,7 +94,7 @@ public abstract class Analyzer implements Closeable {
    * Create a new Analyzer, reusing the same set of components per-thread
    * across calls to {@link #tokenStream(String, Reader)}. 
    */
-  public Analyzer() {
+  protected Analyzer() {
     this(GLOBAL_REUSE_STRATEGY);
   }
 ",This method is not used anywhere in the code. It seems like it could be removed.,,,
3910,"@@ -434,6 +434,11 @@ type NetworkPolicyPeer struct {
 	//  Exact FQDNs, i.e. ""google.com"", ""db-svc.default.svc.cluster.local""
 	//  Wildcard expressions, i.e. ""*wayfair.com"".
 	FQDN string `json:""fqdn,omitempty""`
+	// Select all Pods with the ServiceAccount matched by this field, as
+	// workloads in AppliedTo/To/From fields.
+	// Cannot be set with any other selector.
+	// +optional
+	ServiceAccounts []ServiceAccount `json:""serviceAccounts,omitempty""`
 }
 
 type PeerNamespaces struct {",Also modify `onDeleteJob` to only take the `URI`,,,
3859,"@@ -44,8 +44,11 @@ namespace OpenTelemetry.Metrics
 
             var options = new InMemoryExporterOptions();
             configure?.Invoke(options);
-            var exporter = new InMemoryMetricExporter(exportedItems, options);
-            return builder.AddMetricReader(new PeriodicExportingMetricReader(exporter, options.MetricExportIntervalMilliseconds));
+
+            // var exporter = new InMemoryMetricExporter(exportedItems, options);
+            // return builder.AddMetricReader(new PeriodicExportingMetricReader(exporter, options.MetricExportIntervalMilliseconds));
+
+            return builder;
         }
     }
 }",I'll fix the InMemoryExporter right after this PR lands,,,
3575,"@@ -22,6 +22,7 @@ from libcodechecker.logger import add_verbose_arguments
 from libcodechecker.logger import LoggerFactory
 
 LOG = LoggerFactory.get_new_logger('ANALYZE')
+CTU_FUNC_MAP_CMD = 'clang-func-mapping'
 
 
 class OrderedCheckersAction(argparse.Action):",This is a good addition to the code. It makes the code more readable and easier to understand. It also makes the code more maintainable as it makes it easier to add new platforms and package managers in the future.,,,
5037,"@@ -88,7 +88,17 @@ func removeYields(plan *PlanSpec) (*PlanSpec, error) {
 			}
 
 			newRoot := root.Predecessors()[0]
-			newRoot.RemoveSuccessor(root)
+			newSucc := make([]PlanNode, 0, len(newRoot.Successors()))
+
+			for _, succ := range newRoot.Successors() {
+				newSucc = append(newSucc, succ)
+				if succ == root {
+					continue
+				}
+			}
+
+			newRoot.ClearSuccessors()
+			newRoot.AddSuccessors(newSucc...)
 			plan.Replace(root, newRoot)
 			plan.Results[name] = newRoot
 			continue","The AZs field is not being used in the code, so it can be removed.",,,
